,n-nodes,nd-edges,nu-edges,tau-metric,tau-ultrametric,tau-avg-metric,tau-avg-ultrametric,tau-max-metric,tau-max-ultrametric
0,215,2748,558,0.5673216885007278,0.2536390101892285,0.8405017921146953,0.3835125448028674,0.8207885304659498,0.42473118279569894
1,3,5,2,1.0,0.8,1.0,1.0,1.0,1.0
2,3,5,2,1.0,1.0,1.0,1.0,1.0,1.0
3,4,8,3,0.875,0.875,1.0,1.0,1.0,1.0
