,n-nodes,nd-edges,nu-edges,tau-metric,tau-ultrametric,tau-avg-metric,tau-avg-ultrametric,tau-max-metric,tau-max-ultrametric
0,413,33884,15503,0.24672411757761775,0.05442096564750325,0.20537960394762303,0.026640005160291556,0.1897697219892924,0.02715603431593885
