,n-nodes,nd-edges,nu-edges,tau-metric,tau-ultrametric,tau-avg-metric,tau-avg-ultrametric,tau-max-metric,tau-max-ultrametric
0,95,8930,4465,0.4743561030235162,0.021724524076147816,0.5068309070548712,0.021052631578947368,0.5117581187010078,0.021052631578947368
