,n-nodes,nd-edges,nu-edges,tau-metric,tau-ultrametric,tau-avg-metric,tau-avg-ultrametric,tau-max-metric,tau-max-ultrametric
0,863,173857,67150,0.017088756851895523,0.012165170226105363,0.018093819806403573,0.012836932241250931,0.018183172002978407,0.012836932241250931
