,n-nodes,nd-edges,nu-edges,tau-metric,tau-ultrametric,tau-avg-metric,tau-avg-ultrametric,tau-max-metric,tau-max-ultrametric
0,84,2558,488,0.3924941360437842,0.0965598123534011,0.6618852459016393,0.1721311475409836,0.6290983606557377,0.1762295081967213
