,n-nodes,nd-edges,nu-edges,tau-metric,tau-ultrametric,tau-avg-metric,tau-avg-ultrametric,tau-max-metric,tau-max-ultrametric
0,57,2518,1237,0.2664813343923749,0.07664813343923749,0.2497978981406629,0.04527081649151172,0.2651576394502829,0.04527081649151172
